Year,OBS_STATUS,UNIT_MULT,BASE_PER,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2018,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,204,CON_USD,2025-05-19T00:00:00,2023,62.600229
2019,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,204,CON_USD,2025-05-19T00:00:00,2023,79.390446
2020,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,204,CON_USD,2025-05-19T00:00:00,2023,77.507224
2021,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,204,CON_USD,2025-05-19T00:00:00,2023,81.529714
2022,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,204,CON_USD,2025-05-19T00:00:00,2023,126.874693
2023,A,6,2023,"Gross disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHL,204,CON_USD,2025-05-19T00:00:00,2023,76.718306
2010,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,58.755
2011,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,63.1422
2012,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,57.2012
2013,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,69.4882
2014,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,74.2386
2015,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,55.2393
2016,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,55.2369
2017,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,99.9616
2018,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,62.1147
2019,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,79.3363
2020,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,77.0912
2021,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,79.9607
2022,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,117.959
2023,A,6,2023,"Net disbursements, Based on OECD, CRS database, 2025, Constant 2023 USD million",The Organisation for Economic Co-operation and Development (OECD).,DC_TOF_HLTHNT,204,CON_USD,2025-05-19T00:00:00,2023,74.6396
