Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,1.25269
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.78736
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.82372
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2018,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.27
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.34685
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,18.95578
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,40.34277
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,31.31891
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,28.35273
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,32.3529
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,1.64242
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,2.9907
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,5.71262
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,8.16558
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,6.41452
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2018,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.54
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.57866
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,28.44451
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,57.62915
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,46.34451
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,45.99757
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,41.17189
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,2.70059
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,10.94945
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,6.12699
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,4.49506
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,10.21775
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.35364
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,1.41641
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.29597
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,1.57048
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,2.77196
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,42.64505
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,69.87396
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,53.45978
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,56.17451
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2021,,51.33713
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,3.99352
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,13.60325
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,12.91057
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,18.96213
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2021,,13.85332
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.86304
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,4.40337
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.89905
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,1.01274
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2021,,2.70757
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,60.78561
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,73.0989
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,69.69783
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,75.77724
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2021,,73.07683
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,32.74169
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,56.66936
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.0
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,29.11595
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,43.49036
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,6.34721
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,30.33091
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,4.56567
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,11.24925
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,,16.71837
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,40.74
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,58.26837
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,65.76113
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,61.20087
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,57.97711
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,58.32581
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,63.17398
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,61.39901
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,12.52
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,22.88249
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,32.79949
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,29.07168
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,24.16513
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,27.57261
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,31.30513
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,36.25731
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,4.77
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,11.38523
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,15.12605
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,12.26265
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,11.91887
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,12.78627
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,14.2293
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,15.56049
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,10.73837
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,38.27923
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,30.42984
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,17.4705
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,30.4531
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,4.6851
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,1.01901
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,4.36345
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,6.3838
2006,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2014,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2018,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2021,A,0,Benin MICS 2021 (GEMR). Data extracted on 25 February 2025.,SE_TOT_CPLR,204,F,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,5.22
