Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1596.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1662.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1572.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1539.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1559.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1524.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1513.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1446.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1427.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1408.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1388.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1360.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1339.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,72,M,Y0,NUMBER,2025-03-19T00:00:00,2023,1307.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,72,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,81.1
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,72,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,81.2
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,72,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,80.0
