Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.99074
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.99058
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.00599
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.85302
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.79546
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.83228
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.78185
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.03925
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.70698
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.63306
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.59738
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.44188
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.33013
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.52578
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.9032
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.00347
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.01699
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.02823
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.98214
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.8419
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.12595
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.11492
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.7013
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.82126
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.38332
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,1.26559
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.45878
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.59114
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,None,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.70245
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.48454
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.72284
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.59947
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.69534
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.66906
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.60697
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.61716
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.17549
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.25756
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.25219
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.39089
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.32667
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.33237
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.38997
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.06385
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.15723
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.03321
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.1327
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.19337
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.20165
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.23548
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.21267
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.68311
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.5077
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.12
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.46077
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.44706
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.18654
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.18044
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.12903
2006,A,0,Benin MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2014,,1.0
2011,A,0,Benin MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2014,,1.0
2014,A,0,Benin MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2014,,1.0
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.66944
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.24688
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.00795
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.64568
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.79849
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.42592
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.64107
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.71035
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.37141
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.68069
2006,A,0,Benin MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2014,,1.0
2011,A,0,Benin MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2014,,1.0
2014,A,0,Benin MICS 2014. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2014,,1.0
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.6259
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.09657
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.79742
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.96375
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.74816
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.55735
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.68759
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.39904
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.63684
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.62728
2006,A,0,Benin DHS 2017-18. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_3,None,RO,2025-03-05T00:00:00,2017,,2.0
2011,A,0,Benin DHS 2017-18. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_3,None,RO,2025-03-05T00:00:00,2017,,2.0
2014,A,0,Benin DHS 2017-18. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_3,None,RO,2025-03-05T00:00:00,2017,,2.0
2017,A,0,Benin DHS 2017-18. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q3,ISCED11_3,None,RO,2025-03-05T00:00:00,2017,,0.72867
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.71545
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.013
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.87903
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.87265
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.74665
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.37965
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.52329
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.4905
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.06706
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.45225
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.46338
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.56446
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.38038
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.1643
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q4,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.32704
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.89473
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.97286
