Year,OBS_STATUS,UNIT_MULT,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2013,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,279.9
2014,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,286.9
2015,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,294.4
2016,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,301.7
2017,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,307.2
2018,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,310.5
2019,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,311.9
2020,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,312.8
2021,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,314.8
2022,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,318.7
2023,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,322.3
2024,A,3,365.8,297.6,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,329.7
2000,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,245.3
2001,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,251.7
2002,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,258.8
2003,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,266.5
2004,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,275.1
2005,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,285.1
2006,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,295.2
2007,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,304.3
2008,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,311.7
2009,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,317.5
2010,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,322.1
2011,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,326.5
2012,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,331.8
2013,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,339.0
2014,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,347.5
2015,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,356.5
2016,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,365.0
2017,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,371.5
2018,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,375.4
2019,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,377.3
2020,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,378.9
2021,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,381.7
2022,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,387.1
2023,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,392.1
2024,A,3,441.9,364.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,204,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,401.4
