Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2015,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,204,PT,2025-03-19T00:00:00,2022,-5.96409317114647
2016,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,204,PT,2025-03-19T00:00:00,2022,-2.99669454901549
2017,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,204,PT,2025-03-19T00:00:00,2022,-4.18078963717339
2018,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,204,PT,2025-03-19T00:00:00,2022,-4.54919534814523
2019,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,204,PT,2025-03-19T00:00:00,2022,-3.99948140523511
2020,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,204,PT,2025-03-19T00:00:00,2022,-1.75041319714608
2021,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,204,PT,2025-03-19T00:00:00,2022,-4.15294312049827
2022,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",BN_CAB_XOKA_GD_ZS,204,PT,2025-03-19T00:00:00,2022,-6.00907083608035
2000,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,-3244120.13735833
2001,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,1346263.11507198
2002,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,1375208.03058379
2003,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,8180757.12339732
2004,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,697844.60339572
2005,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,-16657867.6075664
2006,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,-14593464.8621604
2007,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,-18314631.1294259
2008,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,-8966366.8800413
2009,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,-91897946.8029393
2010,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,123479604.887722
2011,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,207751481.186052
2012,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,172278538.870557
2013,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,152285720.352164
2014,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,79133407.5179531
2015,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,168463006.296823
2016,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,3337464.15782733
2017,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,-235130669.017295
2018,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,-421012.676315138
2019,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,-24833944.5194977
2020,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,510149173.762895
2021,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,15860811.9431701
2022,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,204,USD,2025-03-19T00:00:00,2022,94976091.2048849
2000,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,-0.36349075931042
2001,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,0.456588183737808
2002,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,-0.462423415216642
2003,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,0.198870349303422
2004,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,-0.658688596039682
2005,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,-0.133820369489742
2006,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,-0.175764667500162
2007,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,1.70386973478895
2008,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,0.492562990177947
2009,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,-0.193121764606276
2010,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,0.561144748003047
2011,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,1.50844050449931
2012,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,2.52705777534964
2013,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,2.87863747034178
2014,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,3.05420993262565
2015,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,1.31501182120876
2016,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,1.11488131010687
2017,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,1.58170495079138
2018,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,1.36073573349143
2019,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,1.51620780935646
2020,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,1.11183879764369
2021,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,1.95581459686265
2022,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,2.16063891256477
2023,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,204,PT,2025-03-19T00:00:00,2023,2.2049716807008
2000,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,42.8816395497772
2001,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,44.6080456131561
2002,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,44.4370658133816
2003,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,32.1334455509149
2004,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,32.419186077994
2005,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,28.6476157952964
2006,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,17.9181942417548
2007,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,18.4502839223657
2008,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,17.4105461426429
2009,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,20.7638857666327
2010,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,24.0894770495564
2011,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,19.996755003711
2012,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,23.6582252776724
2013,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,24.9636746718343
2014,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,29.09637367081
2015,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,31.4017254236076
2016,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,35.8378680486816
2017,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,38.051632039449
2018,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,48.5756210711522
2019,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,48.5208750210975
2020,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,54.2141769896793
2021,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,57.5985101856642
2022,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,62.3431340504469
2023,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,204,PT,2025-03-19T00:00:00,2023,64.1058071272236
2000,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,25.9647075047913
2001,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,0.739246036998782
2002,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,-11.8482869019221
2003,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,22.2440894052716
2004,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,-12.0306456619487
2005,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,16.8603821715559
2006,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,27.2272052551172
2007,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,18.8920908844797
2008,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,25.4222530282522
2009,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,8.01049584667733
2010,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,9.77014665532075
2011,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,9.38019563254558
2012,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,7.46034478142468
2013,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,17.3326731233816
2014,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,18.3515789309548
2015,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,6.13645187394474
2016,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,0.175468917236842
2017,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,1.04388864244228
2018,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,4.79888678525398
2019,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,6.01152739985355
2020,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,17.301888980157
2021,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,16.6664813091209
2022,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,13.0110632647081
2023,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,204,PT,2025-03-19T00:00:00,2023,-0.394339775523804
2000,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,4.16540442290284
2001,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,3.98429547767891
2002,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,2.48916235491542
2003,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,1.48724246145442
2004,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,0.873890830868488
2005,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,5.36452085832343
2006,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,3.78217696540376
2007,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,1.2980681333415
2008,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,7.94729876067862
2009,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,0.896072355749111
2010,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,2.20783532536523
2011,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,2.7042390774728
2012,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,6.74468253340712
2013,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,0.428888888888792
2014,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,-0.548757550948091
2015,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,0.218785923536154
2016,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,-0.793310145785534
2017,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,0.0432648555103608
2018,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,0.919170717886054
2019,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,0.732849371240975
2020,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,3.02272119663769
2021,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,1.73353962694036
2022,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,1.35077863583527
2023,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,204,PT,2025-03-19T00:00:00,2023,2.73102465280233
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.30767442272281
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,10.3266034663083
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.28120634963905
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,14.807984104662
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.19474912414064
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.273006114968
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,9.23137382130825
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.07125657049498
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,14.6591185542293
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,9.77971797225563
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,1.21189680271554
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,3.34734902581968
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,4.76689837463722
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,7.89682221635901
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-2.28745754534627
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,13.5699189756018
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,-6.25622309831877
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,6.97043957569699
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,204,PT,2025-03-19T00:00:00,2023,5.99999999480818
