Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2017,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,15.01565168
2018,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,13.16141694
2019,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,13.37936906
2020,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,13.81505281
2021,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,12.52812581
2022,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,12.92518256
2023,A,0,IMF,FI_FSI_FSKRTC,72,PT,2025-03-26T00:00:00,2023,13.16425446
2012,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,19.7352618
2013,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,15.00782641
2014,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,14.08714665
2015,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,18.47253063
2016,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,20.04454999
2017,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,16.36423359
2018,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,17.6540292
2019,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,17.98682757
2020,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,18.11369523
2021,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,15.38806659
2022,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,15.64266234
2023,A,0,IMF,FI_FSI_FSLS,72,PT,2025-03-26T00:00:00,2023,14.20093315
2012,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,10.85954219
2013,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,10.49144933
2014,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,-55.66118382
2015,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,-59.4026123
2016,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,3.4843226
2017,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,5.708192728
2018,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,8.111748179
2019,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,4.965286259
2020,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,3.777560165
2021,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,2.283686931
2022,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,5.045529219
2023,A,0,IMF,FI_FSI_FSSNO,72,PT,2025-03-26T00:00:00,2023,2.666607559
