Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2010,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,4.40478
2011,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,4.49026
2012,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,4.27414
2013,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,2.70554
2014,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,2.948
2015,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,3.4698
2016,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,4.03589
2017,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,4.68388
2018,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,5.24856
2019,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,5.58955
2020,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,4.57614
2021,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,5.37335
2022,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,5.81989
2023,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,6.33363
2024,A,0,"UNHCR based on National data on refugee populations, available at UNHCR refugee statistics (https://www.unhcr.org/refugee-statistics/), and National population estimates, available in the World Population Prospects (https://population.un.org/wpp/).",SM_POP_REFG_OR,204,PER_100000_POP,2025-06-18T00:00:00,31 December 2024,7.26845
